"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E268850","LIME POINT","Marine","Marine Finfish Aquaculture Fishfarm","","","","52.784420","-128.33388","","Geographic Positioning System (NAD83)","","","100052","","","","","9/21/2007 2:22:22 PM","4/16/2010 3:07:02 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/21/2007",""
"E268865","SURPRISE ISLAND","Marine","Marine Integrated Multi-Trophic Aquaculture System","","","","50.058700","-127.3859","","Geographic Positioning System (NAD83)","","","100054","","","","","9/24/2007 9:44:50 AM","4/16/2010 3:07:02 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/24/2007",""
"E268923","WESTERN FOREST PRODUCTS (PR17591) DLS LANDFILL","Landfill","Landfilling of dryland sort refuse","","","","49.670000","-126.425","","Geographic Positioning System (NAD83)","","","17591","","","","","9/25/2007 4:03:04 PM","4/16/2010 3:07:02 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/25/2007",""
"E268944","SILVERADO DRYLAND SORT (PR-17591)","Open Burning","Open burning of dryland sort wood waste","","","","49.760000","-126.46","","Geographic Positioning System (NAD83)","","","17591","","","","","9/26/2007 8:17:48 AM","4/16/2010 3:07:03 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/26/2007",""
"E269043","PETER KIEWIT SONS CO. (100055) SEWAGE DISCHARGE","Outfall","Discharge of adv. sec. effluent from a constr. camp to the Toba River","","","","50.570660","-124.073","","Geographic Positioning System (NAD83)","","","100055","","","","","9/27/2007 2:43:13 PM","4/16/2010 3:07:02 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","9/27/2007",""
"E269303","CANAF GROUP INC. (100058) WETLAND POND","Infiltration Pond","Wetland Pond East of Mine Pit","","","","50.009000","-121.4457","","Geographic Positioning System (NAD83)","","","100058; 103769; 105264","","","","","10/11/2007 2:33:59 PM","4/16/2010 3:07:02 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","10/11/2007",""
"E269363","CCS LANDFILL SERVICES SANITARY WASTWASTER TREATMENT AND DISPOSAL FACILITY","Seepage or Seepage Pools","Aerated Lagoon with Polishing and Storage cells located on CCS Landfill Services Property, south of Ft. Nelson, off Hgw 97","","","","58.643100","-122.7064","","Geographic Positioning System (NAD83)","","","17240","","","","","10/16/2007 3:04:59 PM","10/16/2007 3:09:35 PM","Created by Cameron Eggleston from 90 Headquarters, Victoria","Updated by Cameron Eggleston from 90 Headquarters, Victoria","10/16/2007",""
"E269423","CHEVRON BULK PLANT DISCHARGE","Outfall","discharge of treated groundwater from treatment system.","","","","54.319400","-130.3172","","GOAT- 1:20,000 TRIM (NAD83)","","","15812","","","","","10/22/2007 8:50:26 AM","4/16/2010 3:07:03 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","10/22/2007",""
"E269743","NARAMATA CO-OP (PE-02185) OUTFALL","Outfall","Condensate and Runoff Water to Okanagan Lake","","","","49.598300","-119.6003","","IMAP- 1:20,000 TRIM (NAD83)","","","2185","","","","","11/15/2007 4:06:31 PM","4/16/2010 3:07:03 PM","Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/15/2007",""
"E269844","BUBBLES D-90-A/94-G-8; WELL TEST","Stack","Bubbles d-90-A/94-G-8, SOx","","","","57.191800","-122.0903","","1:50,000 scale map","","","100077","","","","","11/20/2007 8:56:15 AM","4/16/2010 3:07:04 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/20/2007",""
"E269943","KOMIE CAMP A-96-G/94-O-8","Seepage or Seepage Pools","150 man camp package treatment plant discharge","","","","59.411200","-122.1934","","Geographic Positioning System (NAD27)","","","100082","","","","","11/26/2007 1:52:44 PM","4/16/2010 3:07:06 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/26/2007",""
"E270044","D-50-J/94-G-7; CARIBOU WELL TEST","Stack","d-50-J/94-G-7, Caribou SOX","","","","57.272483","-122.442225","","1:50,000 scale map","","","100098","","","","","12/6/2007 2:04:46 PM","4/16/2010 3:07:06 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/6/2007",""
"E270063","B-B-33-H/94-B-8; ALTARES WELL TEST","Stack","b-B-33-H/94-B-8, Altares SOX","","","","56.361905","-122.3322","","1:50,000 scale map","","","100099","","","","","12/6/2007 2:27:07 PM","4/16/2010 3:07:06 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/6/2007",""
"E270084","VANDENBOSCH TRADING (100101) GREENHOUSE BOILER","Stack","","","","","49.182200","-121.8872","","1:20,000 scale map (NAD27)","","","100101","","","","","12/7/2007 2:14:28 PM","4/16/2010 3:07:06 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","12/7/2007",""
"E270085","QUIK`S FARM (100100) GREENHOUSE BOILER","Stack","","","","","49.000000","-121","","1:20,000 scale map (NAD83)","","","100100","","","","","12/7/2007 3:32:23 PM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","12/7/2007",""
"E270123","RAGE`S FARMS LTD.","Stack","Solid Fuel Boiler","","","","49.306300","-124.8892","","Geographic Positioning System (NAD83)","","","100002; 105384","","","","","12/12/2007 11:34:12 AM","4/16/2010 3:07:07 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","12/12/2007",""
"E270143","C-9-K/93-I-9 HZ OJAY WELL TEST","Stack","c-9-K/93-I-9 Hz Ojay SOx","","","","54.402547","-120.213808","","1:50,000 scale map","","","100106","","","","","12/12/2007 3:32:57 PM","4/16/2010 3:07:07 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/12/2007",""
"E270164","CLOUTIER HOLDINGS (100030) AIR CURTAIN BURNER","Open Burning","","","","","49.459400","-123.7058","","Geographic Positioning System (NAD83)","","","100030","","","","","12/13/2007 10:05:11 AM","4/16/2010 3:06:53 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","12/13/2007",""
"E270165","B-A63-D/94-A-13 BLUEBERRY WELL TEST","Stack","b-A63-D/94-A-13 Blueberry SOx","","","","56.481319","-121.543163","","1:50,000 scale map","","","100108","","","","","12/13/2007 10:36:13 AM","4/16/2010 3:07:07 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/13/2007",""
"E270166","C-95-D/94-A-13 BLUEBERRY WELL TEST","Stack","c-95-D/94-A-13 Blueberry SOx","","","","56.494956","-121.561832","","1:50,000 scale map","","","100109","","","","","12/13/2007 11:01:27 AM","4/16/2010 3:07:07 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/13/2007",""
"E270263","AINSWORTH (PA-11706) SYSTEM 6 FLYING CUTOFF CYCLONE","Stack","lat/long derived from Google Earth - January 2008 Comments: Ainsworth Oriented Strand Board Plant","","","","51.650208","-121.37489","","IMAP- 1:20,000 TRIM (NAD83)","","","11706","","","","","1/4/2008 3:50:47 PM","1/4/2008 4:05:12 PM","Created by RODGER HAMILTON from 50 Cariboo, Williams Lake","Updated by RODGER HAMILTON from 50 Cariboo, Williams Lake","1/4/2008",""
"E270264","AINSWORTH (PA-11706) SYSTEM 7 MAT REJECT CYCLONE","Stack","lat/long derived from Google Earth - January 2008 Comments: Ainsworth Oriented Strand Board Plant","","","","51.649750","-121.37511","","IMAP- 1:20,000 TRIM (NAD83)","","","11706","","","","","1/4/2008 3:59:59 PM","1/4/2008 4:03:44 PM","Created by RODGER HAMILTON from 50 Cariboo, Williams Lake","Updated by RODGER HAMILTON from 50 Cariboo, Williams Lake","1/4/2008",""
"E270265","AINSWORTH (PA-11706) SYSTEM 8 CLEAN-UP CYCLONE","Stack","lat/long derived from Google Earth - January 2008 Comments: Ainsworth Oriented Strand Board Plant","","","","51.650911","-121.37367","","IMAP- 1:20,000 TRIM (NAD83)","","","11706","","","","","1/4/2008 4:07:25 PM","1/4/2008 4:09:27 PM","Created by RODGER HAMILTON from 50 Cariboo, Williams Lake","Updated by RODGER HAMILTON from 50 Cariboo, Williams Lake","1/4/2008",""
"E270363","A-26-E/93-P-5 BRAZION WELL TEST","Stack","a-26-E/93-P-5 SOX","","","","55.350400","-121.9448","","1:50,000 scale map","","","100118","","","","","1/23/2008 2:39:25 PM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/23/2008",""
"E270383","100/13-11-87-20 STODDART WELL TEST","Stack","SOX","","","","56.540000","-121.08","","1:50,000 scale map","","","100122","","","","","1/24/2008 2:23:17 PM","4/16/2010 3:07:08 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/24/2008",""
"E270485","C-C30-A/94-G-8 BUBBLES WELL TEST","Stack","SOx","","","","57.162630","-122.072594","","1:50,000 scale map","","","100131","","","","","1/28/2008 2:49:21 PM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/28/2008",""
"E270583","9-28-81-17 W6M TOWER COMPRESSOR STATION","Stack","NOx bubble","","","","56.052569","-120.587842","","1:50,000 scale map","","","100139","","","","","2/11/2008 10:54:06 AM","4/16/2010 3:06:52 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/11/2008",""
"E270584","9-28-81-17 W6M TOWER COMPRESSOR STATION; SOX","Stack","SOx bubble emission","","","","56.052569","-120.587842","","1:50,000 scale map","","","100139","","","","","2/11/2008 10:59:39 AM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/11/2008",""
"E270603","D-85-G/93-P-7 ECOG SUNDOWN COMPRESSOR AND DEHY STATION","Stack","NOx bubble","","","","55.405353","-120.679392","","1:50,000 scale map","","","100142","","","","","2/11/2008 3:09:37 PM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/11/2008",""
"E270604","D-48-C/94-H-12 SOUTH CONROY COMPRESSOR STN","Stack","NOx bubble","","","","57.538000","-121.8443","","1:50,000 scale map","","","100144","","","","","2/11/2008 3:38:38 PM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/11/2008",""
"E270605","D-48-C/94-H-12 SOUTH CONROY COMPRESSOR STN; SOX","Stack","SOx bubble","","","","57.538000","-121.8443","","1:50,000 scale map","","","100144","","","","","2/11/2008 3:42:25 PM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/11/2008",""
"E270623","GLENMORE VALLEY GREEN HOUSE","Stack","stack on Coal fired boiler equipped with wet scrubber","","","","49.950000","-119.45","","1:50,000 scale map","","","100137","","","","","2/12/2008 9:17:17 AM","4/16/2010 3:07:09 PM","Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","2/12/2008",""
"E270747","SKEENA-QUEEN CHARLOTTE REGIONAL DISTRICT","Landfill","N/A","","","","53.321969","-131.959472","","IMAP- 1:20,000 TRIM (NAD83)","","","2467","","","","","2/21/2008 11:58:55 AM","","Created by Eric Pierce from 60 Skeena","","7/6/1990",""
"E271044","TYMAX INDUSTRIES (100190) AIR CURTAIN BURNER","Open Burning","","","","","49.483377","-123.747339","","Geographic Positioning System (NAD83)","","","100190","","","","","3/18/2008 4:36:32 PM","4/16/2010 3:06:52 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","3/18/2008",""
"E271084","ICEC TERMINALS COMPANY LTD. RIDLEY ISLAND","In-Plant","Sulphur Fume Scrubbers","","","","54.210000","-130.32","","1:20,000 scale map (NAD83)","","","100199","","","","","3/19/2008 12:29:06 PM","2/7/2023 11:17:15 AM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","3/19/2008",""
"E271103","PORPOISE BAY PROPERTIES LTD. (100114)","Tile Field","Discharge of secondary effuent to ground from 32 1/2 townhouses","","","","49.488250","-123.75","","Geographic Positioning System (NAD27)","","","100114","","","","","3/20/2008 2:44:11 PM","4/16/2010 3:06:53 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","3/20/2008",""
"E271125","0.35 MW SOLID FUEL BOILER","Stack","Greenhouse boiler","","","","49.907200","-125.195","","1:50,000 scale map","","","100146; 105359","","","","","3/25/2008 2:48:20 PM","4/16/2010 3:06:53 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","3/25/2008",""
"E271126","1 MW SOILD FUEL BOILER","Stack","Greenhouse Boiler","","","","49.907200","-125.195","","1:50,000 scale map","","","100146; 105359","","","","","3/25/2008 3:25:35 PM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","3/25/2008",""
"E271163","3-10-85-21 RED CREEK BATTERY & COMPRESSOR STATION","Stack","SOx bubble","","","","56.353333","-121.2341","","1:50,000 scale map","","","15721","","","","","3/26/2008 4:03:26 PM","4/16/2010 3:06:54 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","3/26/2008",""
"E271264","A10-36-83-25 W6M FARRELL","Stack","SOx","","","","56.143359","-121.481433","","1:50,000 scale map","","","100211","","","","","4/1/2008 12:00:18 PM","4/16/2010 3:06:54 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","4/1/2008",""
"E271663","HORSE WHISPERER DEV LTD.(RE100215) STP ","Tile Field","Discharge from residential development to Ecofluid STP","","","","49.049400","-119.4864","","Geographic Positioning System (NAD83)","","","100215","","","","","5/15/2008 1:43:57 PM","4/16/2010 3:06:54 PM","Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","5/15/2008",""
"E271903","MUCHALAT NORTH","Marine","Marine Finfish Aquaculture","","","","49.647220","-126.33315","","Differential Geographic Positioning System (NAD83)","","","100245","","","","","6/3/2008 2:09:25 PM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","6/3/2008",""
"E271965","CANFOR ISLE PIERRE - THREE CYCLONES","Stack","KK shavings bin cyclone, SM trim saw cyclone, hog system cyclone","","","","53.914444","-123.254444","","1:20,000 scale map (NAD83)","","","2190","","","","","6/10/2008 4:23:20 PM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/10/2008",""
"E272063","B-77-A/93-P-3 WOLVERINE","Stack","Well Test","","","","55.059803","-121.087736","","1:50,000 scale map","","","100252","","","","","6/25/2008 10:47:10 AM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/25/2008",""
"E272203","B-A20-L/93-I-15 MURRAY","Stack","Well Test","","","","54.928300","-120.9993","","1:50,000 scale map","","","100255","","","","","7/3/2008 9:15:48 AM","4/16/2010 3:06:55 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","7/3/2008",""
"E272263","TULSEQUAH CHIEF MINE - STP DISCHARGE","Outfall","Effluent discharge from STP at Tulsequah Chief Mine Site ","","","","58.736111","-133.604722","","Geographic Positioning System (NAD83)","","","100112","","","","","7/4/2008 11:37:42 AM","4/16/2010 3:06:56 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/4/2008",""
"E272423","PETER KIEWIT SONS CO. (100117) MSW INCINERATOR","Stack","","","","","50.485240","-124.39626","","Geographic Positioning System (NAD83)","","","100117","","","","","7/10/2008 9:26:12 AM","4/16/2010 3:06:56 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","7/10/2008",""
"E272464","PETER KEIWIT (100117) MSW INCINERATOR","Stack","","","","","50.575142","-124.050878","","Geographic Positioning System (NAD27)","","","100117","","","","","7/11/2008 2:44:48 PM","4/16/2010 3:07:15 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","7/11/2008",""
"E272505","RA-15414 SOX BUBBLE","Stack","Sox Bubble","","","","56.174520","-120.6323","","1:50,000 scale map","","","15414","","","","","7/15/2008 2:45:42 PM","4/16/2010 3:07:18 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","7/15/2008",""
"E272507","TULSEQUAH CHIEF MINE - INTERIM WATER TREATMENT PLANT","Outfall","Effluent discharge from IWTP at Tulsequah Chief Mine site on Tulsequah River","","","","58.725830","-133.59806","","Geographic Positioning System (NAD83)","","","100112","","","","","7/15/2008 3:24:24 PM","4/16/2010 3:07:26 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/15/2008",""
"E272509","TULSEQUAH CHIEF MINE SITE - NEUTRAL PH MINE WATER","Outfall","Neutral pH Mine Water from underground workings - discharge to Tulsequah River (Approval 100112)","","","","58.733890","-133.6025","","Geographic Positioning System (NAD83)","","","100112","","","","","7/15/2008 4:06:17 PM","4/16/2010 3:07:11 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/15/2008",""
"E272510","TULSEQUAH CHIEF MINE - SEWAGE SLUDGE PIT","Storage","De-watering pit at Tulsequah Chief Mine Site","","","","58.736110","-133.60444","","Geographic Positioning System (NAD83)","","","100112","","","","","7/15/2008 4:35:12 PM","4/16/2010 3:07:12 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/15/2008",""
"E272523","TULSEQUAH CHIEF MINE - EXFILTRATION POND","Outfall","Exfiltration pond (pump pond overflow) at Tulsequah Chief mine site, built to accept runoff during the construction period authorized under Approval 100112.","","","","58.734440","-133.60167","","Geographic Positioning System (NAD83)","","","100112","","","","","7/16/2008 9:21:53 AM","4/16/2010 3:07:32 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/16/2008",""
"E272547","TULSEQUAH RIVER DOWNSTREAM MINE SITE (NEARFIELD) - W51","River, Stream, or Creek","Tulsequah River, D/S from Tulsequah Chief Mine site.  Nearfield site.  Associated with Construction Period Approval 100112 EEM.Lat-Long estimated from Map. Also a required monitoring site for PE105719","","","","58.718000","-133.6","","Geographic Positioning System (NAD83)","","","105719","","","","","7/16/2008 1:58:07 PM","7/23/2012 2:34:09 PM","Created by A.J. Downie from 60 Skeena","Updated by Lisa Torunski from 60 Skeena","7/16/2008",""
"E272548","TULSEQUAH RIVER - IWTP INITIAL DILUTION ZONE - W46 (50)","River, Stream, or Creek","Tulsequah River, D/S from Tulsequah Chief Mine site at IWTP Initial Dilution Zone.  Associated with Construction Period Approval 100112 EEM. Also a monitoring requirement of PE105719.Lat-Long estimated from Map.","","","","58.724000","-133.6","","Geographic Positioning System (NAD83)","","","105719","","","","","7/16/2008 1:59:50 PM","7/23/2012 2:41:13 PM","Created by A.J. Downie from 60 Skeena","Updated by Lisa Torunski from 60 Skeena","7/16/2008",""
"E272664","RED MOUNTAIN EXPLORATION CAMP TRENCH","Open Burning","open burning of waste in trench","","","","55.950000","-129.7","","Geographic Positioning System (NAD83)","","","100247","","","","","7/24/2008 10:04:13 AM","4/16/2010 3:07:17 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/24/2008",""
"E272665","RED MOUNTAIN EXPLORATION CAMP LANDFILL","Landfill","landfill trench for demolition debris from camp reclamation","","","","55.950000","-129.7","","Geographic Positioning System (NAD83)","","","100247","","","","","7/24/2008 10:31:46 AM","4/16/2010 3:07:24 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","7/24/2008",""
"E272823","CANFOR GRAVEL PIT OPEN BURN","Open Burning","Logyard Debris Open Burn","","","","55.797500","-121.4941","","1:50,000 scale map","","","100260","","","","","7/31/2008 1:11:37 PM","4/16/2010 3:06:50 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","7/31/2008",""
"E272883","AE-18349 DISCHARGE #1","Lake or Pond","Effluent from aquaculture waste treatment facility","","","","50.314600","-127.3551","","Geographic Positioning System (NAD83)","","","18349","","","","","8/6/2008 3:25:04 PM","4/16/2010 3:07:22 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","8/6/2008",""
"E272884","AE-18349 DISCHARGE #2","Lake or Pond","Effluent from aquaculture net pen array","","","","50.313280","-127.35255","","Geographic Positioning System (NAD83)","","","18349","","","","","8/6/2008 3:51:48 PM","4/16/2010 3:06:51 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","8/6/2008",""
"E272965","PROEX BERNADET 3-6-88-24-WO6 BERNADET WELL TEST SO2 FLARING","Stack","Well test flaring","","","","56.596667","-121.822778","","1:50,000 scale map","","","100359","","","","","8/12/2008 10:59:56 AM","4/16/2010 3:07:16 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/12/2008",""
"E273153","PROEX CARIBOU C-A96-G/94-G-7 ","Stack","Well Test Flaring (Sulfur emissions)","","","","57.430750","-122.695717","","1:50,000 scale map","","","100419","","","","","8/20/2008 3:54:54 PM","4/16/2010 3:07:24 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/20/2008",""
"E273613","ISLAND ALDER PRODUCTS; OPEN BURN; ALLIFORD BAY","Open Burning","a one time approval for open burning of cedar slabs","","","","53.205616","-131.983563","","Geographic Positioning System (NAD83)","","","100504","","","","","9/18/2008 1:46:26 PM","","Created by Barb Hall from 60 Skeena","","9/18/2008",""
"E273703","BATH MILL CONTROLLED OPEN BURNING OPERATION","Open Burning","171 Mishaw Rd., Industrial Park, Prince Rupert","","","","54.309700","-130.2555","","1:20,000 scale map (NAD83)","","","100507","","","","","9/24/2008 10:36:00 AM","","Created by Barb Hall from 60 Skeena","","9/24/2008",""
"E273843","WARNE ISLAND","Marine","Marine Finfish Aquaculture - pre-authorization number RE-100508","","","","49.127750","-125.74533","","Differential Geographic Positioning System (NAD83)","","","100508","","","","","10/6/2008 8:44:38 AM","10/7/2008 8:18:49 AM","Created by Nicole Obee from 10 Vancouver Island, Nanaimo","Updated by Nicole Obee from 10 Vancouver Island, Nanaimo","10/6/2008",""
"E273927","NORTHPOINT HZ ALTARES C-A82-A/94-B-8","Stack","Well Test Sulfur Bubble","","","","56.323005","-122.020531","","1:50,000 scale map","","","100520","","","","","10/14/2008 1:31:22 PM","4/16/2010 3:07:41 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","10/14/2008",""
"E273928","TALISMAN ET. AL. BULLMOOSE C-21-K/93-P-3","Stack","Well Test SOx Bubble","","","","55.189100","-121.2622","","1:50,000 scale map","","","100521","","","","","10/14/2008 2:05:53 PM","4/16/2010 3:07:12 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","10/14/2008",""
"E273983","RODEAR MEATS INCINERATOR","Stack","Incinerator for slaugter wasteAA100332","","","","52.414440","-121.725556","","IMAP- 1:20,000 TRIM (NAD83)","","","332","","","","","10/17/2008 11:12:28 AM","10/17/2008 11:13:11 AM","Created by Karen Moores from 50 Cariboo, Williams Lake","Updated by Karen Moores from 50 Cariboo, Williams Lake","10/17/2008",""
"E274043","NORTHPOINT HZ ALTARES B-B33H/94-B-8","Stack","Oil & Gas Well Test Flaring","","","","56.361905","-122.3322","","1:50,000 scale map","","","100537","","","","","10/24/2008 1:48:37 PM","4/16/2010 3:07:26 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","10/24/2008",""
"E274063","ELKHORN RANCH ESTATES","Tile Field","Effluent for Sewage Treatment Plant","","","","50.454860","-115.9299","","Geographic Positioning System (NAD83)","","","100250","","","","","10/29/2008 2:56:46 PM","4/16/2010 3:07:39 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","10/29/2008",""
"E274263"," CORDOVA C-15-G/94-P-10","Storage","pump and haul effluent disposal system at Cordova c-15-G/94-P-10","","","","59.979000","-120.684","","Geographic Positioning System (NAD83)","","","100550","","","","","11/16/2008 11:37:24 AM","4/16/2010 3:07:23 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/16/2008",""
"E274284","TOLKO NATURAL GAS FIRED DRY KILN (04)","Stack","Natural gas lumber kiln","","","","50.099900","-120.7902","","Google Earth, Google Maps, or other Satellite Imagery","","","1945","","","","","11/17/2008 9:17:53 AM","3/1/2017 4:23:11 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by Database Link for EMA from 30 Southern Region, Kamloops","11/17/2008",""
"E274286","TOLKO NATURAL GAS FIRED DRY KILN (05)","Stack","","","","","50.099900","-120.7902","","Google Earth, Google Maps, or other Satellite Imagery","","","1945","","","","","11/17/2008 9:29:17 AM","3/1/2017 4:24:03 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by Database Link for EMA from 30 Southern Region, Kamloops","11/17/2008",""
"E274304","COP BLUEBERRY C-53-D/94-A-13","Stack","Well Test SOx Bubble","","","","56.798628","-121.909234","","1:50,000 scale map","","","100555","","","","","11/18/2008 8:49:41 AM","4/16/2010 3:07:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/18/2008",""
